sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
Waupaca County,2020-07-05,47.0,17.0,,,-7.0,
Waupaca County,2020-07-06,17.0,14.0,,,-28.0,5.0
Waupaca County,2020-07-07,17.0,13.0,,,-24.0,6.0
Waupaca County,2020-07-08,12.0,15.0,,,-25.0,5.0
Waupaca County,2020-07-09,10.0,15.0,,,-23.0,6.0
Waupaca County,2020-07-10,14.0,18.0,,,-24.0,6.0
Waupaca County,2020-07-11,31.0,32.0,,,4.0,
Waupaca County,2020-07-12,42.0,22.0,,,2.0,
Waupaca County,2020-07-13,17.0,10.0,,,-22.0,4.0
Waupaca County,2020-07-14,5.0,10.0,,,-22.0,7.0
Waupaca County,2020-07-15,2.0,14.0,,,-22.0,6.0
Waupaca County,2020-07-16,17.0,21.0,,,-20.0,3.0
Waupaca County,2020-07-17,8.0,15.0,,,-23.0,6.0
Waupaca County,2020-07-18,19.0,21.0,,,-2.0,
Waupaca County,2020-07-19,47.0,20.0,,,4.0,
Waupaca County,2020-07-20,10.0,8.0,,,-21.0,4.0
Waupaca County,2020-07-21,12.0,12.0,,,-22.0,6.0
Waupaca County,2020-07-22,9.0,15.0,,,-20.0,4.0
Waupaca County,2020-07-23,16.0,15.0,,,-22.0,3.0
Waupaca County,2020-07-24,11.0,16.0,,,-23.0,5.0
Waupaca County,2020-07-25,25.0,26.0,,,3.0,
Waupaca County,2020-07-26,28.0,13.0,,,-4.0,
Waupaca County,2020-07-27,14.0,13.0,,,-22.0,4.0
Waupaca County,2020-07-28,10.0,12.0,,,-22.0,6.0
Waupaca County,2020-07-29,9.0,14.0,,,-23.0,4.0
Waupaca County,2020-07-30,16.0,18.0,,,-24.0,4.0
Waupaca County,2020-07-31,13.0,17.0,,,-25.0,4.0
Waupaca County,2020-08-01,21.0,22.0,,,-2.0,
Waupaca County,2020-08-02,19.0,11.0,,,-7.0,
Waupaca County,2020-08-03,11.0,14.0,,,-22.0,5.0
Waupaca County,2020-08-04,12.0,16.0,,,-23.0,5.0
Waupaca County,2020-08-05,9.0,12.0,,,-21.0,4.0
Waupaca County,2020-08-06,19.0,15.0,,,-21.0,3.0
Waupaca County,2020-08-07,17.0,15.0,,,-24.0,4.0
Waupaca County,2020-08-08,33.0,19.0,,,-4.0,
Waupaca County,2020-08-09,46.0,13.0,,,-4.0,
Waupaca County,2020-08-10,5.0,6.0,,,-24.0,5.0
Waupaca County,2020-08-11,14.0,11.0,,,-24.0,4.0
Waupaca County,2020-08-12,9.0,12.0,,,-25.0,4.0
Waupaca County,2020-08-13,17.0,13.0,,,-23.0,3.0
Waupaca County,2020-08-14,11.0,12.0,,,-26.0,5.0
Waupaca County,2020-08-15,21.0,20.0,,,1.0,
Waupaca County,2020-08-16,38.0,12.0,,,3.0,
Waupaca County,2020-08-17,,,,,-22.0,3.0
Waupaca County,2020-08-18,,,,,-20.0,4.0
Waupaca County,2020-08-19,,,,,-22.0,4.0
Waupaca County,2020-08-20,,,,,-22.0,3.0
Waupaca County,2020-08-21,,,,,-24.0,4.0
Waupaca County,2020-08-24,,,,,-21.0,4.0
Waupaca County,2020-08-25,,,,,-22.0,5.0
Waupaca County,2020-08-26,,,,,-21.0,3.0
Waupaca County,2020-08-27,,,,,-21.0,3.0
Waupaca County,2020-08-28,,,,,-22.0,7.0
Waupaca County,2020-08-31,,,,,-21.0,4.0
Waupaca County,2020-09-01,,,,,-21.0,4.0
Waupaca County,2020-09-02,,,,,-21.0,2.0
Waupaca County,2020-09-03,,,,,-20.0,2.0
Waupaca County,2020-09-04,,,,,-24.0,2.0
Waupaca County,2020-09-07,,,,,-70.0,14.0
Waupaca County,2020-09-08,,,,,-24.0,5.0
Waupaca County,2020-09-09,,,,,-22.0,4.0
Waupaca County,2020-09-10,,,,,-22.0,2.0
Waupaca County,2020-09-11,2.0,-3.0,,,-19.0,0.0
Waupaca County,2020-09-12,1.0,-1.0,,,-3.0,
Waupaca County,2020-09-13,18.0,-2.0,,,3.0,
Waupaca County,2020-09-14,-2.0,-1.0,,,-16.0,0.0
Waupaca County,2020-09-15,6.0,3.0,,,-16.0,1.0
Waupaca County,2020-09-16,0.0,-2.0,,,-18.0,1.0
Waupaca County,2020-09-17,6.0,1.0,,,-18.0,0.0
Waupaca County,2020-09-18,6.0,2.0,,,-17.0,1.0
Waupaca County,2020-09-19,20.0,9.0,,,7.0,
Waupaca County,2020-09-20,24.0,5.0,,,2.0,
Waupaca County,2020-09-21,-1.0,-4.0,,,-17.0,1.0
Waupaca County,2020-09-22,2.0,1.0,,,-16.0,3.0
Waupaca County,2020-09-23,0.0,-1.0,,,-17.0,3.0
Waupaca County,2020-09-24,-3.0,2.0,,,-16.0,4.0
Waupaca County,2020-09-25,2.0,6.0,,,-16.0,3.0
Waupaca County,2020-09-26,16.0,10.0,,,3.0,-1.0
Waupaca County,2020-09-27,13.0,7.0,,,0.0,-1.0
Waupaca County,2020-09-28,-5.0,-2.0,,,-16.0,4.0
Waupaca County,2020-09-29,-9.0,2.0,,,-16.0,5.0
Waupaca County,2020-09-30,-9.0,0.0,,,-18.0,4.0
Waupaca County,2020-10-01,5.0,6.0,,,-16.0,3.0
Waupaca County,2020-10-02,-1.0,4.0,,,-15.0,4.0
Waupaca County,2020-10-03,6.0,11.0,,,2.0,1.0
Waupaca County,2020-10-04,13.0,3.0,,,1.0,-1.0
Waupaca County,2020-10-05,-1.0,-2.0,,,-20.0,4.0
Waupaca County,2020-10-06,-2.0,-2.0,,,-22.0,5.0
Waupaca County,2020-10-07,-6.0,0.0,,,-21.0,5.0
Waupaca County,2020-10-08,0.0,5.0,,,-19.0,4.0
Waupaca County,2020-10-09,-1.0,1.0,,,-21.0,6.0
Waupaca County,2020-10-10,18.0,18.0,,,-1.0,0.0
Waupaca County,2020-10-11,8.0,1.0,,,-1.0,0.0
Waupaca County,2020-10-12,-13.0,-5.0,,,-23.0,8.0
Waupaca County,2020-10-13,-7.0,-1.0,,,-21.0,7.0
Waupaca County,2020-10-14,-8.0,-2.0,,,-22.0,7.0
Waupaca County,2020-10-15,-3.0,2.0,,,-21.0,7.0
Waupaca County,2020-10-16,-7.0,-1.0,,,-22.0,9.0
Waupaca County,2020-10-17,4.0,7.0,,,-1.0,4.0
Waupaca County,2020-10-18,-2.0,-5.0,,,0.0,2.0
Waupaca County,2020-10-19,-9.0,-9.0,,,-19.0,6.0
Waupaca County,2020-10-20,-7.0,-6.0,,,-20.0,7.0
Waupaca County,2020-10-21,-9.0,-1.0,,,-19.0,6.0
Waupaca County,2020-10-22,-12.0,-9.0,,,-19.0,8.0
Waupaca County,2020-10-23,-7.0,-5.0,,,-19.0,8.0
Waupaca County,2020-10-24,0.0,4.0,,,3.0,3.0
Waupaca County,2020-10-25,-4.0,-12.0,,,1.0,3.0
Waupaca County,2020-10-26,-9.0,-4.0,,,-18.0,6.0
Waupaca County,2020-10-27,-9.0,-1.0,,,-18.0,7.0
Waupaca County,2020-10-28,-8.0,-3.0,,,-18.0,6.0
Waupaca County,2020-10-29,-4.0,-1.0,,,-19.0,6.0
Waupaca County,2020-10-30,-6.0,0.0,,,-20.0,6.0
Waupaca County,2020-10-31,6.0,14.0,,,1.0,2.0
Waupaca County,2020-11-01,-2.0,-7.0,,,-1.0,4.0
Waupaca County,2020-11-02,-9.0,-6.0,,,-17.0,5.0
Waupaca County,2020-11-03,11.0,3.0,,,-19.0,4.0
Waupaca County,2020-11-04,-9.0,-7.0,,,-21.0,6.0
Waupaca County,2020-11-05,-6.0,0.0,,,-16.0,5.0
Waupaca County,2020-11-06,-6.0,-6.0,,,-18.0,6.0
Waupaca County,2020-11-07,5.0,4.0,,,5.0,2.0
Waupaca County,2020-11-08,14.0,0.0,,,3.0,1.0
Waupaca County,2020-11-09,-7.0,-4.0,,,-16.0,5.0
Waupaca County,2020-11-10,-17.0,-8.0,,,-18.0,9.0
Waupaca County,2020-11-11,-11.0,-1.0,,,-19.0,6.0
Waupaca County,2020-11-12,-14.0,-4.0,,,-16.0,6.0
Waupaca County,2020-11-13,-14.0,-10.0,,,-19.0,9.0
Waupaca County,2020-11-14,-2.0,-1.0,,,2.0,4.0
Waupaca County,2020-11-15,-10.0,-12.0,,,-4.0,5.0
Waushara County,2020-02-15,19.0,7.0,,,3.0,
Waushara County,2020-02-16,17.0,10.0,,,-4.0,
Waushara County,2020-02-17,-19.0,0.0,,,-5.0,4.0
Waushara County,2020-02-18,-8.0,-6.0,,,-3.0,3.0
Waushara County,2020-02-19,1.0,-2.0,,,2.0,0.0
Waushara County,2020-02-20,9.0,-2.0,,,-2.0,-1.0
Waushara County,2020-02-21,8.0,1.0,,,-4.0,
Waushara County,2020-02-22,9.0,9.0,,,-1.0,
Waushara County,2020-02-23,10.0,7.0,,,4.0,
Waushara County,2020-02-24,5.0,4.0,,,0.0,-1.0
Waushara County,2020-02-25,3.0,-5.0,,,1.0,1.0
Waushara County,2020-02-26,-2.0,-1.0,,,2.0,0.0
Waushara County,2020-02-27,-2.0,0.0,,,-2.0,0.0
Waushara County,2020-02-28,2.0,-2.0,,,0.0,
Waushara County,2020-02-29,3.0,5.0,,,8.0,
Waushara County,2020-03-01,12.0,12.0,,,9.0,
Waushara County,2020-03-02,-1.0,-1.0,,,4.0,0.0
Waushara County,2020-03-03,9.0,7.0,,,1.0,1.0
Waushara County,2020-03-04,1.0,10.0,,,1.0,-2.0
Waushara County,2020-03-05,7.0,6.0,,,1.0,-1.0
Waushara County,2020-03-06,-2.0,3.0,,,1.0,-1.0
Waushara County,2020-03-07,16.0,20.0,,,14.0,
Waushara County,2020-03-08,16.0,10.0,,,10.0,
Waushara County,2020-03-09,-9.0,3.0,,,-5.0,2.0
Waushara County,2020-03-10,-6.0,3.0,,,-4.0,1.0
Waushara County,2020-03-11,2.0,6.0,,,-4.0,1.0
Waushara County,2020-03-12,3.0,17.0,,,-4.0,1.0
Waushara County,2020-03-13,0.0,26.0,,,-5.0,
Waushara County,2020-03-14,1.0,34.0,,,6.0,
Waushara County,2020-03-15,3.0,28.0,,,4.0,
Waushara County,2020-03-16,-5.0,26.0,,,-6.0,4.0
Waushara County,2020-03-17,-17.0,26.0,,,-10.0,
Waushara County,2020-03-18,-48.0,14.0,,,-18.0,
Waushara County,2020-03-19,-50.0,10.0,,,-19.0,
Waushara County,2020-03-20,-54.0,4.0,,,-24.0,
Waushara County,2020-03-21,-51.0,24.0,,,-14.0,
Waushara County,2020-03-22,-54.0,2.0,,,-23.0,
Waushara County,2020-03-23,-44.0,21.0,,,-23.0,
Waushara County,2020-03-24,-54.0,-1.0,,,-26.0,
Waushara County,2020-03-25,-55.0,-13.0,,,-32.0,
Waushara County,2020-03-26,-54.0,-1.0,,,-31.0,
Waushara County,2020-03-27,-51.0,0.0,,,-30.0,
Waushara County,2020-03-28,-58.0,4.0,,,-23.0,
Waushara County,2020-03-29,-56.0,-1.0,,,-35.0,
Waushara County,2020-03-30,-45.0,3.0,,,-30.0,
Waushara County,2020-03-31,-52.0,2.0,,,-31.0,
Waushara County,2020-04-01,-43.0,14.0,,,-30.0,
Waushara County,2020-04-02,-39.0,13.0,,,-32.0,
Waushara County,2020-04-03,-46.0,1.0,,,-31.0,
Waushara County,2020-04-04,-50.0,19.0,,,-17.0,
Waushara County,2020-04-05,-41.0,7.0,,,-28.0,
Waushara County,2020-04-06,,,,,-34.0,
Waushara County,2020-04-07,,,,,-36.0,
Waushara County,2020-04-08,,,,,-35.0,
Waushara County,2020-04-09,,,,,-35.0,
Waushara County,2020-04-10,,,,,-44.0,
Waushara County,2020-04-11,,,,,-25.0,
Waushara County,2020-04-12,,,,-46.0,-39.0,
Waushara County,2020-04-13,,,,-33.0,-36.0,
Waushara County,2020-04-14,,,,,-34.0,
Waushara County,2020-04-15,,,,,-33.0,
Waushara County,2020-04-16,,,,-25.0,-35.0,
Waushara County,2020-04-17,,,,-7.0,-36.0,
Waushara County,2020-04-18,,,,,-22.0,
Waushara County,2020-04-19,,,,,-24.0,
Waushara County,2020-04-20,,,,,-32.0,
Waushara County,2020-04-21,,,,,-32.0,
Waushara County,2020-04-22,,,,,-33.0,
Waushara County,2020-04-23,,,,,-33.0,
Waushara County,2020-04-24,,,,-4.0,-30.0,
Waushara County,2020-04-25,,,,,-13.0,
Waushara County,2020-04-26,,,,,-25.0,
Waushara County,2020-04-27,,,,,-30.0,
Waushara County,2020-04-28,,,,,-31.0,
Waushara County,2020-04-29,,,,,-32.0,
Waushara County,2020-04-30,,,,,-33.0,
Waushara County,2020-05-01,,,,-3.0,-34.0,
Waushara County,2020-05-02,,,,,-15.0,
Waushara County,2020-05-03,,,,,-22.0,
Waushara County,2020-05-04,,,,,-29.0,
Waushara County,2020-05-05,,,,,-30.0,
Waushara County,2020-05-06,,,,,-29.0,
Waushara County,2020-05-07,,,,,-30.0,
Waushara County,2020-05-08,,,,,-29.0,
Waushara County,2020-05-09,,,,,-19.0,
Waushara County,2020-05-10,,,,,-28.0,
Waushara County,2020-05-11,,,,,-27.0,
Waushara County,2020-05-12,,,,,-26.0,
Waushara County,2020-05-13,,,,,-26.0,
Waushara County,2020-05-14,,,,,-27.0,
Waushara County,2020-05-15,,,,,-28.0,
Waushara County,2020-05-16,,,,,-10.0,
Waushara County,2020-05-17,,,,,-21.0,
Waushara County,2020-05-18,,,,,-24.0,
Waushara County,2020-05-19,,,,,-25.0,
Waushara County,2020-05-20,,,,,-25.0,
Waushara County,2020-05-21,,,,,-23.0,
Waushara County,2020-05-22,,,,,-28.0,
Waushara County,2020-05-23,,,,,-11.0,
Waushara County,2020-05-24,,,,,-22.0,
Waushara County,2020-05-25,,,,,-72.0,
Waushara County,2020-05-26,,,,,-22.0,
Waushara County,2020-05-27,,,,,-22.0,
Waushara County,2020-05-28,,,,,-23.0,
Waushara County,2020-05-29,,,,,-22.0,
Waushara County,2020-05-30,,,,,2.0,
Waushara County,2020-05-31,,,,,-2.0,
Waushara County,2020-06-01,,,,,-20.0,
Waushara County,2020-06-02,,,,,-20.0,
Waushara County,2020-06-03,,,,,-21.0,
Waushara County,2020-06-04,,,,,-20.0,
Waushara County,2020-06-05,,,,,-21.0,
Waushara County,2020-06-06,,,,,-4.0,
Waushara County,2020-06-07,,,,,-8.0,
Waushara County,2020-06-08,,,,,-21.0,
Waushara County,2020-06-09,,,,,-19.0,
Waushara County,2020-06-10,,,,,-22.0,
Waushara County,2020-06-11,,,,,-21.0,
Waushara County,2020-06-12,,,,,-23.0,
Waushara County,2020-06-13,,,,,2.0,
Waushara County,2020-06-14,,,,,-3.0,
Waushara County,2020-06-15,,,,,-20.0,
Waushara County,2020-06-16,,,,,-19.0,
Waushara County,2020-06-17,,,,,-22.0,
Waushara County,2020-06-18,,,,,-21.0,
Waushara County,2020-06-19,,,,,-21.0,
Waushara County,2020-06-20,,,,,1.0,
Waushara County,2020-06-21,,,,,-4.0,
Waushara County,2020-06-22,,,,,-23.0,
Waushara County,2020-06-23,,,,,-21.0,
Waushara County,2020-06-24,,,,,-20.0,
Waushara County,2020-06-25,,,,,-21.0,
Waushara County,2020-06-26,,,,,-23.0,
Waushara County,2020-06-27,,,,,2.0,
Waushara County,2020-06-28,,,,,-4.0,
Waushara County,2020-06-29,,,,,-23.0,
Waushara County,2020-06-30,,,,,-21.0,
Waushara County,2020-07-01,,,,,-22.0,
Waushara County,2020-07-02,,,,,-26.0,
Waushara County,2020-07-03,,,,,-49.0,
Waushara County,2020-07-04,,,,,-12.0,
Waushara County,2020-07-05,,,,,-7.0,
Waushara County,2020-07-06,,,,,-27.0,
Waushara County,2020-07-07,,,,,-22.0,
Waushara County,2020-07-08,,,,,-25.0,
Waushara County,2020-07-09,,,,-15.0,-24.0,
Waushara County,2020-07-10,,,,-6.0,-23.0,
Waushara County,2020-07-11,,,,,-1.0,
Waushara County,2020-07-12,,,,,-1.0,
Waushara County,2020-07-13,,,,,-22.0,
Waushara County,2020-07-14,,,,,-19.0,
Waushara County,2020-07-15,,,,,-18.0,
Waushara County,2020-07-16,,,,,-19.0,
Waushara County,2020-07-17,,,,,-20.0,
Waushara County,2020-07-18,,,,,2.0,
Waushara County,2020-07-19,,,,,0.0,
Waushara County,2020-07-20,,,,,-22.0,
Waushara County,2020-07-21,,,,,-20.0,
Waushara County,2020-07-22,,,,,-20.0,
Waushara County,2020-07-23,,,,,-21.0,
Waushara County,2020-07-24,,,,,-21.0,
Waushara County,2020-07-25,,,,,2.0,
Waushara County,2020-07-26,,,,,4.0,
Waushara County,2020-07-27,,,,,-21.0,
Waushara County,2020-07-28,,,,,-21.0,
Waushara County,2020-07-29,,,,,-21.0,
Waushara County,2020-07-30,,,,,-21.0,
Waushara County,2020-07-31,,,,,-19.0,
Waushara County,2020-08-01,,,,,6.0,
Waushara County,2020-08-02,,,,,-7.0,
Waushara County,2020-08-03,,,,,-20.0,
Waushara County,2020-08-04,,,,,-21.0,
Waushara County,2020-08-05,,,,,-22.0,
Waushara County,2020-08-06,,,,,-19.0,
Waushara County,2020-08-07,,,,,-22.0,
Waushara County,2020-08-08,,,,,6.0,
Waushara County,2020-08-09,,,,,0.0,
Waushara County,2020-08-10,,,,,-23.0,
Waushara County,2020-08-11,,,,,-19.0,
Waushara County,2020-08-12,,,,,-21.0,
Waushara County,2020-08-13,,,,,-22.0,
Waushara County,2020-08-14,,,,,-23.0,
Waushara County,2020-08-15,,,,,-2.0,
Waushara County,2020-08-16,,,,,-5.0,
Waushara County,2020-09-11,,,,,-16.0,
Waushara County,2020-09-12,,,,,4.0,
Waushara County,2020-09-13,,,,,3.0,
Waushara County,2020-09-14,,,,,-13.0,-1.0
Waushara County,2020-09-15,,,,,-15.0,
Waushara County,2020-09-16,,,,,-14.0,0.0
Waushara County,2020-09-17,,,,,-16.0,
Waushara County,2020-09-18,,,,,-16.0,
Waushara County,2020-09-19,,,,,7.0,
Waushara County,2020-09-20,,,,,2.0,
Waushara County,2020-09-21,,,,,-15.0,
Waushara County,2020-09-22,,,,,-15.0,
Waushara County,2020-09-23,,,,,-14.0,1.0
Waushara County,2020-09-24,,,,,-14.0,2.0
Waushara County,2020-09-25,,,,,-13.0,2.0
Waushara County,2020-09-26,,,,,2.0,
Waushara County,2020-09-27,,,,,-3.0,
Waushara County,2020-09-28,,,,,-15.0,4.0
Waushara County,2020-09-29,,,,,-13.0,4.0
Waushara County,2020-09-30,,,,,-17.0,3.0
Waushara County,2020-10-01,,,,,-15.0,1.0
Waushara County,2020-10-02,,,,,-16.0,2.0
Waushara County,2020-10-03,,,,,-3.0,
Waushara County,2020-10-04,,,,,-10.0,
Waushara County,2020-10-05,,,,,-16.0,2.0
Waushara County,2020-10-06,,,,,-17.0,3.0
Waushara County,2020-10-07,,,,,-17.0,4.0
Waushara County,2020-10-08,,,,,-19.0,3.0
Waushara County,2020-10-09,,,,,-17.0,5.0
Waushara County,2020-10-10,,,,,4.0,
Waushara County,2020-10-11,,,,,-7.0,
Waushara County,2020-10-12,,,,,-19.0,7.0
Waushara County,2020-10-13,,,,,-17.0,6.0
Waushara County,2020-10-14,,,,,-19.0,6.0
Waushara County,2020-10-15,,,,,-21.0,6.0
Waushara County,2020-10-16,,,,,-20.0,6.0
Waushara County,2020-10-17,,,,,-2.0,
Waushara County,2020-10-18,,,,,-6.0,
Waushara County,2020-10-19,,,,,-19.0,6.0
Waushara County,2020-10-20,,,,,-18.0,7.0
Waushara County,2020-10-21,,,,,-19.0,6.0
Waushara County,2020-10-22,,,,,-18.0,7.0
Waushara County,2020-10-23,,,,,-16.0,7.0
Waushara County,2020-10-24,,,,,3.0,
Waushara County,2020-10-25,,,,,-8.0,
Waushara County,2020-10-26,,,,,-16.0,6.0
Waushara County,2020-10-27,,,,,-15.0,6.0
Waushara County,2020-10-28,,,,,-18.0,5.0
Waushara County,2020-10-29,,,,,-18.0,5.0
Waushara County,2020-10-30,,,,,-19.0,6.0
Waushara County,2020-10-31,,,,,-3.0,
Waushara County,2020-11-01,,,,,-15.0,
Waushara County,2020-11-02,,,,,-13.0,5.0
Waushara County,2020-11-03,,,,,-18.0,4.0
Waushara County,2020-11-04,,,,,-15.0,5.0
Waushara County,2020-11-05,,,,,-19.0,3.0
Waushara County,2020-11-06,,,,,-17.0,5.0
